1794,14,3,58
1794,18,4,46
1795,0,0,50
1795,1,1,34
1795,3,0,17
1795,4,1,58
1795,8,8,17
1795,13,1,56
1795,14,1,46
1795,17,2,38
1795,18,6,65
1795,19,10,26
1796,2,8,21
1796,4,8,27
1796,5,8,22
1796,9,10,22
1796,10,2,18
1796,14,0,25
1796,15,4,17
1796,16,9,13
1796,17,0,15
1796,19,10,17
1797,1,6,11
1797,4,1,13
1797,5,2,11
1797,6,4,15
1797,7,1,12
1797,8,9,11
1797,9,3,14
1797,13,3,13
1797,14,3,13
1797,15,2,11
1798,0,7,33
1798,1,6,35
1798,4,9,16
1798,5,5,38
1798,6,10,24
1798,10,2,18
1798,13,1,11
1798,16,4,34
1798,18,6,13
1798,19,3,12
1799,3,7,37
1799,4,1,50
1799,5,6,11
1799,6,8,32
1799,8,9,44
1799,9,4,71
1799,11,8,30
1799,13,4,30
1799,18,1,15
1799,19,4,66
1800,0,6,32
1800,1,8,40
1800,5,7,25
1800,6,0,55
1800,13,4,47
1800,15,1,10
1800,16,9,10
1800,17,7,30
1800,18,3,17
1800,19,1,51
1801,1,10,17
1801,3,1,16
1801,6,10,56
1801,7,5,41
1801,8,5,16
1801,10,9,53
1801,12,2,40
1801,16,3,51
1801,18,10,47
1801,20,10,50
1802,4,10,16
1802,6,1,16
1802,7,2,14
1802,8,1,15
1802,9,4,16
1802,10,8,12
1802,13,6,10
1802,15,3,14
1802,16,5,10
1802,18,6,11
1803,3,0,14
1803,4,7,32
1803,5,3,18
1803,6,3,13
1803,9,9,32
1803,10,8,39
1803,12,4,14
1803,13,1,32
1803,19,2,35
1803,20,5,46
1804,1,4,18
1804,3,0,22
1804,4,1,46
1804,5,4,39
1804,6,9,31
1804,7,5,27
1804,8,7,24
1804,10,3,41
1804,14,9,28
1804,17,3,24
1805,0,0,21
1805,3,6,47
1805,4,3,64
1805,6,5,41
1805,10,9,66
1805,11,7,46
1805,12,2,43
1805,16,3,14
1805,17,0,68
1805,19,2,43
1806,0,2,43
1806,2,3,26
1806,5,2,33
1806,6,3,33
1806,8,10,40
1806,9,8,20
1806,13,0,31
1806,14,2,13
1806,15,3,27
1806,19,2,21
1807,0,2,13
1807,1,4,14
1807,3,4,13
1807,6,0,14
1807,8,1,10
1807,9,4,15
1807,14,7,15
1807,15,6,12
1807,16,4,15
1807,17,1,16
1808,0,7,26
1808,1,3,12
1808,2,2,21
1808,6,0,14
1808,7,4,31
1808,9,0,25
1808,10,6,10
1808,12,6,27
1808,16,2,33
1808,20,2,16
1809,1,8,19
1809,3,0,12
1809,4,8,15
1809,5,7,30
1809,9,8,18
1809,10,5,13
1809,13,4,24
1809,15,8,29
1809,17,2,12
1809,20,0,17
1810,4,10,23
1810,5,10,18
1810,6,5,18
1810,7,5,12
1810,8,8,20
1810,11,6,20
1810,14,0,26
1810,15,4,26
1810,18,7,23
1810,19,5,10
1811,1,1,13
1811,2,7,12
1811,7,5,12
1811,8,2,11
1811,11,4,16
1811,13,10,13
1811,14,0,12
1811,16,5,15
1811,18,0,13
1811,20,10,10
1812,0,4,40
1812,2,8,17
1812,3,1,22
1812,4,5,10
1812,6,4,18
1812,7,4,19
1812,9,0,21
1812,11,2,21
1812,12,0,51
1812,13,9,32
1813,1,2,31
1813,6,4,21
1813,8,6,17
1813,9,9,23
1813,10,10,25
1813,11,10,20
1813,13,0,25
1813,15,7,25
1813,18,4,18
1813,19,9,15
1814,3,5,33
1814,4,8,20
1814,6,8,10
1814,7,6,17
1814,10,1,11
1814,12,3,11
1814,13,1,40
1814,14,9,36
1814,19,6,10
1814,20,2,28
1815,3,9,27
1815,5,5,19
1815,8,8,16
1815,9,3,25
1815,10,10,33
1815,11,5,19
1815,12,5,34
1815,13,5,20
1815,14,3,25
1815,20,9,15
1816,0,3,18
1816,2,3,20
1816,3,10,16
1816,11,0,13
1816,13,8,22
1816,14,9,24
1816,15,8,16
1816,17,5,12
1816,18,8,22
1816,20,9,17
1817,4,10,19
1817,5,8,23
1817,8,0,17
1817,9,6,18
1817,10,4,25
1817,14,5,24
1817,16,9,12
1817,17,6,11
1817,18,6,26
1817,20,1,21
1818,1,8,27
1818,2,3,33
1818,4,6,74
1818,7,0,11
1818,11,7,51
1818,12,8,54
1818,15,5,66
1818,16,4,63
1818,17,9,22
1818,20,7,76
1819,1,4,53
1819,3,0,60
1819,5,5,62
1819,6,6,65
1819,8,9,35
1819,11,6,26
1819,12,7,65
1819,17,8,27
1819,18,0,25
1819,20,10,28
1820,4,10,67
1820,5,1,62
1820,6,2,16
1820,9,9,40
1820,11,7,49
1820,12,0,58
1820,13,2,45
1820,14,6,11
1820,18,3,15
1820,20,6,10
1821,0,5,49
1821,2,2,10
1821,6,6,34
1821,9,10,57
1821,11,8,33
1821,12,2,51
1821,15,2,42
1821,16,3,10
1821,18,5,20
1821,19,7,24
1822,1,8,30
1822,2,9,28
1822,6,0,49
1822,12,0,36
1822,14,2,42
1822,15,8,41
1822,17,2,49
1822,18,10,33
1822,19,0,26
1822,20,2,11
1823,0,8,39
1823,2,5,57
1823,3,0,74
1823,5,8,10
1823,8,6,57
1823,9,4,28
1823,10,5,45
1823,11,0,64
1823,17,4,71
1823,20,6,40
1824,0,10,38
1824,3,10,36
1824,5,6,32
1824,7,10,43
1824,11,10,35
1824,12,5,48
1824,15,4,45
1824,16,7,34
1824,17,1,35
1824,19,7,31
1825,0,4,10
1825,2,8,10
1825,5,5,10
1825,6,4,10
1825,8,6,10
1825,10,3,10
1825,12,5,10
1825,14,2,11
1825,16,8,10
1825,19,3,10
1826,1,5,48
1826,4,0,34
1826,7,10,35
1826,8,7,13
1826,9,9,20
1826,10,4,53
1826,11,2,48
1826,14,4,60
1826,16,7,22
1826,17,3,25
1827,0,0,26
1827,4,8,11
1827,7,4,12
1827,10,9,23
1827,11,9,18
1827,12,6,19
1827,14,3,16
1827,16,4,24
1827,18,5,26
1827,19,8,23
1828,0,10,69
1828,2,4,32
1828,6,0,33
1828,8,7,30
1828,9,7,14
1828,11,9,29
1828,12,8,26
1828,14,8,40
1828,18,3,20
1828,20,10,23
1829,0,8,25
1829,3,3,46
1829,4,1,71
1829,6,10,71
1829,8,6,24
1829,11,0,32
1829,12,0,32
1829,15,0,16
1829,16,8,38
1829,17,6,60
1830,0,3,10
1830,2,6,19
1830,5,5,11
1830,11,5,12
1830,12,8,19
1830,13,3,16
1830,15,8,10
1830,18,6,14
1830,19,9,11
1830,20,10,16
1831,1,10,34
1831,3,6,41
1831,4,8,58
1831,5,2,17
1831,7,10,71
1831,9,4,50
1831,10,9,46
1831,12,2,46
1831,13,8,25
1831,14,6,17
1832,0,10,66
1832,1,2,41
1832,3,0,57
1832,4,4,18
1832,5,10,41
1832,12,5,45
1832,15,0,37
1832,17,2,18
1832,19,10,44
1832,20,8,76
1833,1,0,19
1833,3,0,11
1833,4,5,15
1833,5,2,13
1833,6,7,23
1833,10,3,18
1833,14,1,15
1833,15,3,18
1833,16,8,12
1833,19,4,17
1834,0,7,18
1834,2,1,24
1834,3,2,26
1834,5,3,31
1834,8,5,33
1834,9,8,22
1834,13,1,38
1834,14,0,37
1834,17,9,14
1834,19,8,17
1835,1,4,45
1835,3,8,19
1835,4,8,17
1835,6,6,14
1835,11,2,11
1835,12,7,10
1835,15,4,34
1835,16,10,34
1835,17,7,22
1835,18,3,28
1836,0,2,29
1836,1,4,33
1836,3,10,49
1836,4,1,19
1836,5,10,17
1836,7,4,15
1836,9,1,37
1836,10,7,48
1836,14,0,41
1836,16,6,25
1837,0,1,27
1837,1,3,33
1837,4,5,14
1837,7,7,14
1837,9,10,40
1837,14,4,20
1837,15,8,16
1837,18,0,10
1837,19,3,29
1837,20,8,19
1838,3,2,17
1838,4,3,25
1838,5,5,13
1838,6,3,15
1838,8,0,36
1838,9,5,43
1838,11,0,55
1838,12,3,15
1838,18,1,20
1838,19,5,23
1839,1,4,40
1839,4,2,36
1839,5,4,33
1839,6,9,13
1839,7,9,30
1839,13,10,29
1839,14,5,38
1839,16,3,34
1839,18,1,18
1839,20,10,34
1840,1,6,45
1840,2,3,41
1840,6,1,15
1840,8,9,26
1840,12,3,31
1840,15,1,25
1840,16,8,40
1840,18,6,36
1840,19,2,21
1840,20,2,37
1841,0,9,20
1841,1,3,27
1841,2,2,27
1841,5,0,10
1841,9,1,13
1841,10,5,12
1841,11,8,10
1841,13,4,16
1841,17,4,11
1841,18,4,23
1842,2,6,32
1842,4,1,66
1842,6,8,21
1842,7,1,26
1842,10,8,76
1842,12,9,73
1842,13,8,38
1842,17,2,24
1842,19,6,47
1842,20,10,72
1843,1,2,11
1843,4,2,10
1843,5,7,10
1843,7,0,10
1843,8,5,10
1843,10,2,10
1843,11,6,10
1843,15,9,10
1843,16,1,11
1843,18,10,11
1844,1,10,13
1844,4,8,32
1844,7,2,17
1844,8,0,12
1844,9,5,11
1844,10,8,10
1844,12,7,14
1844,13,0,15
1844,15,7,12
1844,16,4,17
1845,2,9,41
1845,3,4,34
1845,5,7,39
1845,6,5,23
1845,7,3,31
1845,12,1,21
1845,13,0,47
1845,15,7,52
1845,17,8,51
1845,20,1,20
1846,1,8,13
1846,3,10,16
1846,4,2,22
1846,8,1,20
1846,9,2,19
1846,11,6,12
1846,12,10,14
1846,13,10,15
1846,16,2,19
1846,19,7,21
1847,0,1,12
1847,2,1,15
1847,4,0,14
1847,7,5,17
1847,8,2,12
1847,12,5,18
1847,13,4,13
1847,15,5,15
1847,16,5,12
1847,18,2,12
1848,2,6,29
1848,3,3,32
1848,5,1,15
1848,8,1,10
1848,9,1,19
1848,10,0,38
1848,11,3,21
1848,14,2,37
1848,16,6,38
1848,20,1,17
1849,0,2,50
1849,3,7,67
1849,5,8,62
1849,7,7,40
1849,10,9,60
1849,12,10,39
1849,13,0,27
1849,15,6,61
1849,17,8,68
1849,18,7,30
1850,2,6,24
1850,7,2,61
1850,10,9,11
1850,11,1,37
1850,12,7,24
1850,13,9,22
1850,14,0,61
1850,18,7,58
1850,19,3,17
1850,20,0,33
1851,1,5,48
1851,3,0,12
1851,4,9,41
1851,5,10,22
1851,9,6,17
1851,10,9,42
1851,16,7,47
1851,17,1,42
1851,18,5,37
1851,19,2,48
1852,0,9,20
1852,6,9,12
1852,8,4,43
1852,9,3,19
1852,10,7,48
1852,13,8,66
1852,14,10,12
1852,18,5,28
1852,19,2,19
1852,20,5,35
1853,1,8,27
1853,5,5,40
1853,6,7,34
1853,7,9,12
1853,11,0,29
1853,13,3,12
1853,15,3,23
1853,17,6,29
1853,18,1,25
1853,19,1,38
1854,0,6,18
1854,1,3,15
1854,2,2,24
1854,3,5,12
1854,4,3,17
1854,6,4,12
1854,8,6,26
1854,9,8,10
1854,12,4,11
1854,20,5,23
1855,0,5,10
1855,3,9,29
1855,4,0,16
1855,5,4,26
1855,7,0,20
1855,10,1,17
1855,12,6,23
1855,13,5,11
1855,15,2,19
1855,17,7,28
1856,1,6,26
1856,2,9,21
1856,4,7,33
1856,7,5,51
1856,9,8,63
1856,10,10,25
1856,11,3,50
1856,14,0,55
1856,18,3,22
1856,19,8,65
1857,1,9,11
1857,2,3,11
1857,3,4,11
1857,5,8,11
1857,7,1,11
1857,8,6,11
1857,10,0,11
1857,11,3,10
1857,13,3,10
1857,14,4,11
1858,0,3,48
1858,4,4,26
1858,6,8,51
1858,7,9,13
1858,10,9,40
1858,11,0,26
1858,13,1,51
1858,14,6,49
1858,15,8,23
1858,16,2,21
1859,1,4,53
1859,4,4,37
1859,8,6,52
1859,9,7,47
1859,10,4,35
1859,11,10,14
1859,14,7,51
1859,16,7,30
1859,18,2,26
1859,19,7,40
1860,5,0,16
1860,6,5,17
1860,8,5,18
1860,9,10,15
1860,11,8,15
1860,15,7,20
1860,16,6,23
1860,18,0,23
1860,19,5,14
1860,20,4,13
1861,0,4,16
1861,5,6,21
1861,6,9,26
1861,7,1,25
1861,8,0,20
1861,11,7,12
1861,17,2,15
1861,18,8,18
1861,19,8,14
1861,20,3,28
1862,0,3,21
1862,1,3,19
1862,8,5,20
1862,9,6,33
1862,10,4,16
1862,11,1,11
1862,13,4,12
1862,15,2,21
1862,18,7,35
1862,19,8,18
1863,0,8,18
1863,4,7,23
1863,6,10,11
1863,7,7,19
1863,9,0,21
1863,10,5,19
1863,11,9,17
1863,12,4,13
1863,13,3,22
1863,20,5,12
1864,1,2,38
1864,2,7,34
1864,6,2,44
1864,10,8,33
1864,11,0,48
1864,12,5,47
1864,13,3,52
1864,14,10,49
1864,15,1,35
1864,19,3,63
1865,1,0,11
1865,9,0,19
1865,10,8,19
1865,12,2,22
1865,13,10,19
1865,14,8,28
1865,15,0,24
1865,16,5,26
1865,17,7,15
1865,19,8,19
1866,1,6,16
1866,2,0,24
1866,6,1,15
1866,9,3,16
1866,10,1,25
1866,11,3,12
1866,14,9,33
1866,16,4,16
1866,17,3,25
1866,20,4,18
1867,0,4,27
1867,3,2,33
1867,6,7,32
1867,9,7,49
1867,12,10,48
1867,13,9,17
1867,15,0,26
1867,16,7,48
1867,17,5,48
1867,20,7,10
1868,4,3,41
1868,6,5,14
1868,8,10,18
1868,9,3,47
1868,12,10,55
1868,14,1,43
1868,15,1,46
1868,16,1,57
1868,17,6,51
1868,19,3,36
1869,0,3,49
1869,1,10,53
1869,3,4,48
1869,5,2,63
1869,9,9,58
1869,10,7,26
1869,11,5,70
1869,13,4,61
1869,17,1,68
1869,20,6,61
1870,0,2,11
1870,3,8,11
1870,7,9,33
1870,9,8,12
1870,10,9,25
1870,12,9,21
1870,14,4,14
1870,18,6,31
1870,19,1,28
1870,20,3,16
1871,0,7,10
1871,2,4,11
1871,4,7,11
1871,7,8,12
1871,11,5,14
1871,12,4,11
1871,14,1,13
1871,15,4,10
1871,17,6,12
1871,18,2,13
1872,0,0,44
1872,1,5,68
1872,4,6,39
1872,8,0,47
1872,9,7,58
1872,11,6,56
1872,14,2,43
1872,15,7,37
1872,16,1,66
1872,18,4,12
1873,0,4,28
1873,2,2,34
1873,4,4,32
1873,9,3,18
1873,10,5,26
1873,11,9,33
1873,12,5,13
1873,17,4,14
1873,19,8,18
1873,20,5,42
1874,1,1,33
1874,3,4,37
1874,6,8,20
1874,9,8,17
1874,11,10,39
1874,13,2,29
1874,14,10,28
1874,15,7,39
1874,17,9,11
1874,20,3,23
1875,1,9,10
1875,2,5,10
1875,4,0,10
1875,5,7,10
1875,10,5,10
1875,11,8,10
1875,15,6,10
1875,17,6,10
1875,19,4,10
1875,20,7,10
1876,2,9,24
1876,3,3,22
1876,4,0,14
1876,7,10,18
1876,8,5,11
1876,9,1,28
1876,10,1,23
1876,12,1,20
1876,13,7,13
1876,18,2,17
1877,0,2,23
1877,1,3,14
1877,3,4,18
1877,4,9,23
1877,6,5,22
1877,7,8,29
1877,10,8,19
1877,15,9,23
1877,17,6,18
1877,19,8,24
1878,0,8,12
1878,2,4,11
1878,3,1,14
1878,5,7,11
1878,6,0,11
1878,14,2,12
1878,16,0,12
1878,17,10,14
1878,18,8,15
1878,20,10,13
1879,0,8,10
1879,1,3,14
1879,2,3,13
1879,3,9,12
1879,4,10,11
1879,9,3,14
1879,10,3,12
1879,11,1,10
1879,16,9,10
1879,19,2,10
1880,3,10,20
1880,5,3,32
1880,6,2,73
1880,7,9,44
1880,9,5,53
1880,10,9,44
1880,13,3,31
1880,14,6,56
1880,15,1,34
1880,19,0,40
1881,2,4,46
1881,3,1,37
1881,4,8,33
1881,7,1,31
1881,11,6,28
1881,14,0,36
1881,15,2,36
1881,16,8,39
1881,17,7,29
1881,20,9,22
1882,0,6,24
1882,2,4,14
1882,3,2,12
1882,6,8,20
1882,7,0,25
1882,14,5,12
1882,15,6,29
1882,16,4,32
1882,17,6,21
1882,18,2,41
1883,1,5,33
1883,2,5,15
1883,3,9,39
1883,5,10,42
1883,6,9,42
1883,9,9,30
1883,10,8,11
1883,14,6,37
1883,16,7,11
1883,20,2,30
1884,3,5,54
1884,4,10,50
1884,5,4,28
1884,6,6,34
1884,7,2,18
1884,10,3,34
1884,13,6,22
1884,17,5,23
1884,18,8,31
1884,20,9,23
1885,0,10,11
1885,1,1,28
1885,3,3,24
1885,10,4,15
1885,13,2,20
1885,14,1,15
1885,15,4,32
1885,16,10,30
1885,18,9,26
1885,19,8,14
1886,0,7,28
1886,1,1,21
1886,4,7,13
1886,6,0,21
1886,7,2,18
1886,8,4,13
1886,9,1,11
1886,13,6,19
1886,17,7,15
1886,18,0,14
1887,0,7,45
1887,2,6,28
1887,5,7,22
1887,8,9,16
1887,9,5,37
1887,10,2,37
1887,11,2,36
1887,13,6,25
1887,16,7,20
1887,20,9,54
1888,0,7,11
1888,3,7,19
1888,4,8,16
1888,5,0,17
1888,8,10,10
1888,13,0,12
1888,14,8,12
1888,15,7,10
1888,19,1,17
1888,20,10,14
1889,0,4,32
1889,1,3,25
1889,3,8,29
1889,5,0,13
1889,8,3,14
1889,9,4,14
1889,11,1,13
1889,12,8,16
1889,16,7,16
1889,19,2,17
1890,1,2,43
1890,4,10,52
1890,8,10,28
1890,9,7,47
1890,12,9,25
1890,15,0,22
1890,16,3,12
1890,18,7,17
1890,19,8,35
1890,20,8,52
1891,0,1,52
1891,1,8,22
1891,3,8,70
1891,5,8,38
1891,8,1,40
1891,9,10,65
1891,14,1,28
1891,15,4,18
1891,17,1,61
1891,18,3,34
1892,0,2,12
1892,1,10,19
1892,2,5,14
1892,7,9,16
1892,9,1,10
1892,15,2,25
1892,17,10,25
1892,18,7,12
1892,19,10,12
1892,20,1,19
1893,0,8,19
1893,1,6,74
1893,3,8,40
1893,4,10,21
1893,6,6,48
1893,7,5,64
1893,10,3,30
1893,11,2,73
1893,17,9,12
1893,18,9,41
1894,2,8,11
1894,4,3,26
1894,5,5,36
1894,8,6,32
1894,11,2,29
1894,12,8,22
1894,13,7,19
1894,15,6,14
1894,18,8,33
1894,19,7,34
1895,2,6,29
1895,3,3,36
1895,4,10,28
1895,6,7,11
1895,7,5,31
1895,10,8,10
1895,11,2,13
1895,12,8,23
1895,13,4,29
1895,17,2,13
1896,0,4,14
1896,1,7,24
1896,2,6,65
1896,5,4,32
1896,6,10,27
1896,8,5,65
1896,12,5,72
1896,13,5,66
1896,16,8,55
1896,19,3,56
1897,1,10,34
1897,3,2,56
1897,7,5,21
1897,9,8,20
1897,10,1,21
1897,12,8,23
1897,13,0,36
1897,15,10,51
1897,18,7,40
1897,20,8,53
1898,1,4,59
1898,2,5,45
1898,3,4,58
1898,6,1,32
1898,8,3,25
1898,9,3,47
1898,10,3,23
1898,11,2,56
1898,12,7,48
1898,19,0,44
1899,1,9,26
1899,7,9,10
1899,8,9,14
1899,10,4,19
1899,11,7,31
1899,14,6,38
1899,15,8,30
1899,17,5,23
1899,18,2,20
1899,20,2,17
1900,0,0,17
1900,3,9,42
1900,5,5,37
1900,7,10,20
1900,8,4,36
1900,10,1,28
1900,12,2,21
1900,13,4,15
1900,17,2,22
1900,19,8,43
1901,2,4,22
1901,3,10,10
1901,4,1,29
1901,11,10,19
1901,12,8,53
1901,15,4,67
1901,16,9,45
1901,17,6,55
1901,18,8,63
1901,20,6,15
1902,1,4,25
1902,4,0,30
1902,6,0,42
1902,7,6,10
1902,11,4,34
1902,13,10,40
1902,14,10,29
1902,16,10,17
1902,17,9,34
1902,19,6,27
1903,2,10,63
1903,5,1,45
1903,8,4,13
1903,9,1,36
1903,13,1,66
1903,14,9,11
1903,15,4,51
1903,16,10,42
1903,19,9,18
1903,20,9,19
1904,1,5,11
1904,2,7,11
1904,4,2,12
1904,5,9,14
1904,6,3,14
1904,7,0,14
1904,8,3,11
1904,11,3,11
1904,14,8,11
1904,15,8,12
1905,0,9,49
1905,2,8,21
1905,3,0,11
1905,7,9,68
1905,8,0,60
1905,11,4,29
1905,12,9,17
1905,13,6,41
1905,18,10,36
1905,20,9,29
1906,0,9,27
1906,1,0,45
1906,2,3,51
1906,7,10,62
1906,9,3,60
1906,10,8,51
1906,12,5,44
1906,13,3,21
1906,17,9,16
1906,19,3,10
1907,3,3,11
1907,5,3,10
1907,6,1,14
1907,10,3,15
1907,11,10,18
1907,12,4,13
1907,14,1,19
1907,15,1,18
1907,18,3,21
1907,19,8,18
1908,1,3,24
1908,2,5,34
1908,3,5,37
1908,8,2,15
1908,10,3,12
1908,12,0,15
1908,15,6,22
1908,16,9,18
1908,18,7,29
1908,20,10,27
1909,1,5,64
1909,3,8,42
1909,4,5,60
1909,5,3,44
1909,10,6,43
1909,13,5,67
1909,15,8,10
1909,16,5,14
1909,19,0,50
1909,20,7,65
1910,4,10,24
1910,5,3,42
1910,8,0,51
1910,9,8,72
1910,10,0,13
1910,11,1,41
1910,13,9,52
1910,16,6,75
1910,19,6,30
1910,20,1,51
1911,0,10,59
1911,1,10,24
1911,2,2,21
1911,4,0,27
1911,8,10,52
1911,9,5,23
1911,10,9,30
1911,11,6,21
1911,14,10,55
1911,19,2,53
1912,4,10,67
1912,5,2,64
1912,7,3,52
1912,8,1,39
1912,10,4,19
1912,14,1,71
1912,16,1,56
1912,17,1,64
1912,19,4,15
1912,20,6,38
1913,0,6,12
1913,1,10,12
1913,2,2,24
1913,5,1,18
1913,7,6,15
1913,9,3,16
1913,11,7,10
1913,15,3,24
1913,17,3,28
1913,20,4,18
1914,2,6,12
1914,5,3,10
1914,7,7,29
1914,9,2,29
1914,10,8,28
1914,11,10,12
1914,12,5,26
1914,14,8,30
1914,15,8,13
1914,16,6,14
1915,0,6,57
1915,1,9,50
1915,2,4,32
1915,4,5,61
1915,7,9,53
1915,8,7,33
1915,9,1,60
1915,10,0,46
1915,15,3,47
1915,20,6,41
1916,1,3,62
1916,4,6,60
1916,5,2,43
1916,9,8,54
1916,12,1,53
1916,14,1,16
1916,15,1,17
1916,18,4,14
1916,19,2,33
1916,20,2,11
1917,0,2,23
1917,2,8,28
1917,3,6,13
1917,4,10,26
1917,7,2,45
1917,11,6,26
1917,12,3,40
1917,14,10,36
1917,17,10,15
1917,18,4,14
1918,1,4,36
1918,2,3,28
1918,4,8,26
1918,6,1,25
1918,7,7,37
1918,9,10,20
1918,13,7,15
1918,15,0,15
1918,16,10,19
1918,20,10,31
1919,2,10,12
1919,3,6,14
1919,5,2,16
1919,9,2,16
1919,11,1,15
1919,13,4,14
1919,15,8,14
1919,16,5,15
1919,17,1,14
1919,18,3,10
1920,0,10,22
1920,4,7,60
1920,6,0,59
1920,8,6,37
1920,9,0,53
1920,10,8,71
1920,13,2,20
1920,15,4,76
1920,18,2,12
1920,19,3,66
1921,0,3,27
1921,1,3,40
1921,5,2,23
1921,6,7,53
1921,11,2,46
1921,13,1,15
1921,15,8,20
1921,17,7,47
1921,18,2,34
1921,20,2,73
1922,1,2,30
1922,3,3,22
1922,4,7,21
1922,8,8,16
1922,9,7,15
1922,14,4,25
1922,15,10,15
1922,16,3,17
1922,19,8,25
1922,20,1,10
1923,0,4,11
1923,1,3,11
1923,3,7,10
1923,4,3,10
1923,9,9,11
1923,10,0,11
1923,11,4,11
1923,16,1,14
1923,17,10,10
1923,19,2,14
1924,0,6,47
1924,3,6,44
1924,4,6,46
1924,6,6,33
1924,7,6,35
1924,10,9,10
1924,11,4,52
1924,12,2,39
1924,17,2,33
1924,18,3,25
1925,0,7,17
1925,1,0,17
1925,4,9,15
1925,5,8,16
1925,6,1,19
1925,9,5,15
1925,12,3,19
1925,16,4,19
1925,17,2,17
1925,19,5,19
1926,1,0,29
1926,3,5,32
1926,5,3,18
1926,6,1,15
1926,8,3,25
1926,11,9,13
1926,14,4,12
1926,17,7,11
1926,19,3,30
1926,20,7,26
1927,0,10,51
1927,2,1,20
1927,7,5,39
1927,8,5,62
1927,9,7,39
1927,12,9,43
1927,13,9,33
1927,16,10,44
1927,18,3,39
1927,20,6,13
1928,2,7,14
1928,3,9,12
1928,4,7,10
1928,8,9,12
1928,10,8,16
1928,12,0,17
1928,14,6,16
1928,17,1,14
1928,19,0,19
1928,20,2,10
1929,0,3,22
1929,2,8,46
1929,4,2,28
1929,6,8,58
1929,9,6,26
1929,10,3,25
1929,11,6,19
1929,14,6,27
1929,15,7,46
1929,17,3,31
1930,1,7,25
1930,2,0,11
1930,3,2,12
1930,5,8,13
1930,9,7,20
1930,10,1,16
1930,11,4,21
1930,14,7,25
1930,15,2,14
1930,20,5,11
1931,1,10,48
1931,2,3,69
1931,6,3,36
1931,7,7,34
1931,9,9,13
1931,12,4,45
1931,13,3,71
1931,15,0,26
1931,16,6,28
1931,17,3,44
1932,0,2,65
1932,1,3,34
1932,2,10,78
1932,3,0,71
1932,4,7,61
1932,8,9,72
1932,9,5,21
1932,11,1,54
1932,12,1,35
1932,19,8,22
1933,0,0,15
1933,2,10,59
1933,5,1,64
1933,7,9,52
1933,8,3,50
1933,10,2,53
1933,13,4,17
1933,15,8,58
1933,18,1,52
1933,19,10,33
1934,1,9,14
1934,4,5,18
1934,7,5,32
1934,8,1,20
1934,10,9,14
1934,11,9,12
1934,13,9,32
1934,18,7,26
1934,19,10,27
1934,20,0,32
1935,0,6,10
1935,2,5,32
1935,8,3,26
1935,10,0,24
1935,11,6,16
1935,12,2,25
1935,13,10,33
1935,14,1,24
1935,16,0,13
1935,17,0,25
1936,0,0,38
1936,1,8,20
1936,5,9,38
1936,10,3,32
1936,11,6,20
1936,12,3,12
1936,15,6,28
1936,16,10,12
1936,17,10,37
1936,19,0,34
1937,1,10,34
1937,5,3,26
1937,6,4,42
1937,11,8,39
1937,13,7,36
1937,14,0,21
1937,16,4,40
1937,17,1,33
1937,19,9,15
1937,20,10,12
1938,0,10,58
1938,1,5,69
1938,6,1,64
1938,11,7,25
1938,13,5,71
1938,14,6,31
1938,15,5,42
1938,16,9,32
1938,19,9,21
1938,20,9,48
1939,0,3,13
1939,5,1,20
1939,8,4,22
1939,9,4,15
1939,12,7,22
1939,14,2,15
1939,15,9,19
1939,16,1,15
1939,17,4,18
1939,19,3,19
1940,0,7,65
1940,3,6,53
1940,6,6,67
1940,7,9,60
1940,8,8,58
1940,11,10,45
1940,14,7,40
1940,15,2,49
1940,16,1,72
1940,20,0,22
1941,0,6,24
1941,1,4,14
1941,7,0,28
1941,8,6,23
1941,11,2,16
1941,12,4,23
1941,14,2,11
1941,17,8,23
1941,19,1,22
1941,20,3,27
1942,0,3,18
1942,1,6,22
1942,5,3,11
1942,9,7,35
1942,12,6,21
1942,13,9,24
1942,14,6,35
1942,17,3,26
1942,19,6,22
1942,20,4,32
1943,0,1,18
1943,1,6,20
1943,3,1,24
1943,4,6,18
1943,6,9,24
1943,7,0,23
1943,9,8,23
1943,11,1,25
1943,16,6,18
1943,19,4,18
1944,1,3,18
1944,2,6,18
1944,6,5,25
1944,12,10,13
1944,13,5,23
1944,14,5,17
1944,15,9,26
1944,17,7,23
1944,18,3,13
1944,19,0,21
1945,0,9,65
1945,1,0,10
1945,2,1,31
1945,5,9,63
1945,8,8,54
1945,9,9,44
1945,12,2,36
1945,14,2,72
1945,15,6,41
1945,19,4,17
1946,1,3,16
1946,2,5,14
1946,5,3,10
1946,6,10,13
1946,7,6,18
1946,11,5,10
1946,14,4,34
1946,15,1,32
1946,17,3,24
1946,19,9,35
1947,1,9,37
1947,2,6,10
1947,3,6,39
1947,5,7,32
1947,7,4,37
1947,8,7,40
1947,10,7,19
1947,12,3,30
1947,13,8,39
1947,18,9,35
1948,2,10,31
1948,3,8,29
1948,5,7,13
1948,6,2,20
1948,11,2,23
1948,14,3,29
1948,15,2,30
1948,18,9,32
1948,19,1,27
1948,20,0,26
1949,0,8,73
1949,4,3,31
1949,5,7,39
1949,6,0,28
1949,11,8,30
1949,12,10,28
1949,13,6,73
1949,15,8,70
1949,16,3,59
1949,19,9,30
1950,0,4,28
1950,4,5,45
1950,8,4,51
